      0000012.793,   74.7707943,    54.58997459,  9.04180851,      13.43427462
    089.891124,   13.6444151,   54.827657,24.1153449,0000098.148
 0092.1278708,      00084.38987,   00039.5335,  0038.0585242,  10.59082142
      00017.042,     00000089.183,      5.04520012,     007.822468,  76.07795316
    76.5443024,  0014.4064275,     00031.742, 0097.037154,000054.248
    0056.07158,    84.729446, 43.13336771,  13.92720161,     0000099.185
    17.24066671,0045.37012,  0030.5657,     009.285297, 048.1009
  50.60459581, 077.7746668,      93.33171429, 00086.943145,00010.55267
      61.195364,      004.90274663,     51.44533,    080.65732027,    96.26600164
 0034.538952,     00000015.426,    64.472041,     0065.6754,   0000065.0003
   00030.43436,  064.725922,    000006.9916,  83.5922572,    38.5646464
    040.6912495,95.341597, 0025.2934801,82.59052293,      0074.408
 0000028.0751,00000030.09, 000083.237,0000081.234,    0000088.0626
    017.0952,  0020.591,      83.5579165,     00022.2322,     000000.5213
  00074.19958,    0000045.503, 52.65033438,058.951824,     49.1101472
049.94441916,   91.37153,   00000053.771, 024.04592,    00000.1671
   72.172959,     0000.3597505,  00003.54492,    093.279372,   0036.57037
   00050.988383,000002.8686,      000011.503,   0089.71117,     001.52208647
    00000082.447,      040.2691952,   003.7448,   0042.1594791,0089.6748
64.81073369,  2.885408, 033.11912, 97.1875139,88.764846
 083.3677,    000026.681,  0000047.054,      00003.44159,00000068.087
